frameragment	tail	Carbon	Order
0	19	8	C13	0.6845970113728006
0	19	8	C14	-0.07939163136054417
0	20	1	C2	-0.4970157496914109
0	20	1	C3	0.8144646450149224
0	20	1	C4	-0.1568289780685947
0	20	1	C5	0.6276461179077142
0	20	1	C6	0.0769970101272387
0	20	1	C7	-0.2597286327199873
0	20	1	C8	0.2508997952982097
0	20	1	C9	-0.16373451148293805
0	20	1	C10	-0.14409777493761866
0	20	1	C11	-0.09460228823686767
0	20	1	C12	-0.3082877068074025
0	20	1	C13	0.15826990630807514
0	20	1	C14	-0.3156471857075418
0	20	3	C2	0.010843001198018953
0	20	3	C3	-0.46453921463140574
0	20	3	C4	0.5244515265917253
0	20	3	C5	-0.10067682342936551
0	20	3	C6	0.8676990593574818
0	20	3	C7	-0.3683021440041919
0	20	3	C8	0.9139859649395561
0	20	3	C9	-0.35963828570454637
0	20	3	C10	-0.1619058013536585
0	20	3	C11	-0.4539825411194385
0	20	3	C12	-0.3369471240765975
0	20	3	C13	0.9994038705270545
0	20	3	C14	-0.22518915973794423
0	20	5	C2	-0.31484163649078195
0	20	5	C3	-0.49893781722645897
0	20	5	C4	-0.31563992422900816
0	20	5	C5	0.9408745693334071
0	20	5	C6	-0.4205905707665987
0	20	5	C7	-0.3578244835118362
0	20	5	C8	-0.1846350371676475
0	20	5	C9	0.8719657329113
0	20	5	C10	-0.4631655552049155
0	20	5	C11	0.8864900395825803
0	20	5	C12	-0.45173770328316637
0	20	5	C13	0.7699580707138072
0	20	5	C14	-0.49655846873250636
0	20	6	C2	-0.07703729741756588
0	20	6	C3	0.507303722420573
0	20	6	C4	-0.03578481927304422
0	20	6	C5	0.5471795282467331
0	20	6	C6	-0.19533313128647
0	20	6	C7	0.653272234113693
0	20	6	C8	-0.256122997536629
0	20	6	C9	0.8452731850506516
0	20	6	C10	0.009405917053606938
0	20	6	C11	0.9193590209354199
0	20	6	C12	-0.06993536846722359
0	20	7	C2	-0.26524824518247964
0	20	7	C3	0.47129830847322995
0	20	7	C4	0.3485069744117686
0	20	7	C5	-0.49727445613671306
0	20	7	C6	0.4019250313790038
0	20	7	C7	-0.49810267526184054
0	20	7	C8	0.3958902569790592
0	20	7	C9	0.7572178748381542
0	20	7	C10	0.23019908499400543
0	20	7	C11	-0.4024805576090553
0	20	7	C12	-0.008518465548100651
0	20	7	C13	-0.49607466085249097
0	20	7	C14	-0.307017699035164
0	20	8	C2	-0.442149260021555
0	20	8	C3	0.508088108286139
0	20	8	C4	-0.4697681881090701
0	20	8	C5	-0.0785291732146568
0	20	8	C6	-0.3583636772623927
0	20	8	C7	-0.21630824525324
0	20	8	C8	0.2860468498991191
0	20	8	C9	0.013953375542426039
0	20	8	C10	0.03408809551265224
0	20	8	C11	-0.18683734983336447
0	20	8	C12	-0.04226320834882591
0	20	8	C13	-0.03876298109958676
0	20	8	C14	-0.04050920855057988
0	21	1	C2	0.17763439449154095
0	21	1	C3	-0.4983662531155879
0	21	1	C4	0.16634263970194607
0	21	1	C5	-0.42912865606638184
0	21	1	C6	0.13163901623871743
0	21	1	C7	-0.48984499346397686
0	21	1	C8	0.28780895777426707
0	21	1	C9	-0.4935323099982926
0	21	1	C10	0.22648921576702408
0	21	1	C11	-0.49835279970587404
0	21	1	C12	-0.23835134328333984
0	21	1	C13	-0.48367088269281155
0	21	1	C14	0.7331687150693251
0	21	3	C2	-0.4945848359611776
0	21	3	C3	-0.4317268706810803
0	21	3	C4	0.10703067684123324
0	21	3	C5	-0.47249663229803723
0	21	3	C6	0.2960515320266224
0	21	3	C7	-0.494403688243078
0	21	3	C8	0.3216689166499218
0	21	3	C9	0.6182027103922825
0	21	3	C10	0.4010653079308296
0	21	3	C11	0.514437011919
0	21	3	C12	0.5049088171597145
0	21	3	C13	-0.4677379411732721
0	21	3	C14	-0.13185826042736748
0	21	5	C2	0.8592104347594294
0	21	5	C3	0.13497425298083687
0	21	5	C4	-0.4802867578105852
0	21	5	C5	-0.1644636978868977
0	21	5	C6	-0.3807833022187148
0	21	5	C7	0.35083139019954157
0	21	5	C8	0.5451030458486927
0	21	5	C9	0.3883015987143197
0	21	5	C10	0.24416336668910488
0	21	5	C11	0.0098364319883264
0	21	5	C12	-0.25143578658923915
0	21	5	C13	-0.12458367852921698
0	21	5	C14	-0.17162139818748107
0	21	6	C2	-0.33738386668908393
0	21	6	C3	0.387523216569148
0	21	6	C4	-0.43016371519863
0	21	6	C5	-0.3047997484630438
0	21	6	C6	0.9415337899515428
0	21	6	C7	-0.21499345563013017
0	21	6	C8	0.9883012838376066
0	21	6	C9	-0.19941981570668033
0	21	6	C10	0.9698935657779502
0	21	6	C11	-0.07473300869802513
0	21	6	C12	0.9740727130769529
0	21	7	C2	-0.4482167572087624
0	21	7	C3	-0.46967322336955153
0	21	7	C4	0.49884522329936476
0	21	7	C5	-0.3460291726558724
0	21	7	C6	0.47839975277731084
0	21	7	C7	-0.3293176401198856
0	21	7	C8	0.21013657716493217
0	21	7	C9	-0.13506679709217795
0	21	7	C10	-0.1449187779481217
0	21	7	C11	0.735741325465959
0	21	7	C12	-0.49777553029535954
0	21	7	C13	0.5235178224899073
0	21	7	C14	-0.49862198601925417
0	21	8	C2	-0.48625078515275066
0	21	8	C3	-0.22685390864806787
0	21	8	C4	0.8659652184959574
0	21	8	C5	0.09743966736282395
0	21	8	C6	0.8261602470322638
0	21	8	C7	0.01089629746698828
0	21	8	C8	0.47884778128448646
0	21	8	C9	-0.1527397342048068
0	21	8	C10	0.18194559121461984
0	21	8	C11	0.27678755070648386
0	21	8	C12	-0.1050311623244683
0	21	8	C13	0.7775399167623267
0	21	8	C14	-0.10188062262077102
0	22	1	C2	-0.481816363522685
0	22	1	C3	0.37043117156991934
0	22	1	C4	0.46685034529408664
0	22	1	C5	0.532981596152446
0	22	1	C6	-0.4335425126596096
0	22	1	C7	0.8245425699324862
0	22	1	C8	0.19257278164420943
0	22	1	C9	0.61111594077168
0	22	1	C10	0.06751342535298044
0	22	1	C11	0.5820427493997327
0	22	1	C12	0.2378942837339877
0	22	1	C13	0.5113156394254963
0	22	1	C14	0.4541789264023802
0	22	3	C2	-0.18858868464979073
0	22	3	C3	0.12105309310293888
0	22	3	C4	-0.28240879948225683
0	22	3	C5	-0.23226994357383834
0	22	3	C6	-0.4165921758498195
0	22	3	C7	0.02470635248931885
0	22	3	C8	-0.4953109382829272
0	22	3	C9	-0.39701745035569613
0	22	3	C10	-0.2427667620262849
0	22	3	C11	-0.38528664426888354
0	22	3	C12	-0.21776705684843106
0	22	3	C13	-0.25420669489540865
0	22	3	C14	-0.4122158918033007
0	22	5	C2	-0.49896484926537826
0	22	5	C3	0.22259447369101348
0	22	5	C4	0.8758157560650177
0	22	5	C5	-0.3543343862414672
0	22	5	C6	0.6139753605111313
0	22	5	C7	-0.4304879678570097
0	22	5	C8	0.2689307884690132
0	22	5	C9	0.6428323541940002
0	22	5	C10	-0.3537328831295806
0	22	5	C11	0.7353734597401202
0	22	5	C12	-0.41722434593485214
0	22	5	C13	0.18549282794580824
0	22	5	C14	0.4904780469018106
0	22	6	C2	-0.4999750377688094
0	22	6	C3	0.5116340003621178
0	22	6	C4	0.5107523889668983
0	22	6	C5	-0.45383243526377054
0	22	6	C6	0.6184438219557284
0	22	6	C7	-0.478642883742267
0	22	6	C8	0.5109953931248019
0	22	6	C9	0.5391567852277328
0	22	6	C10	0.5347192008963164
0	22	6	C11	0.3557740682942998
0	22	6	C12	-0.4624082197119065
0	22	7	C2	0.7867197932533148
0	22	7	C3	-0.040194046413318196
0	22	7	C4	-0.4932262378839034
0	22	7	C5	0.14885730256577856
0	22	7	C6	0.39338199709734956
0	22	7	C7	0.3726285180542136
0	22	7	C8	0.0640461670444531
0	22	7	C9	0.5792880436550965
0	22	7	C10	0.09002674426150548
0	22	7	C11	-0.2626056028886603
0	22	7	C12	0.20811397092197903
0	22	7	C13	-0.2125555502181788
0	22	7	C14	0.2248639423073414
0	22	8	C2	0.9570796588336816
0	22	8	C3	-0.3737736191286124
0	22	8	C4	-0.49837441813672156
0	22	8	C5	-0.4962693009837374
0	22	8	C6	-0.3811942246565758
0	22	8	C7	0.9410635893752222
0	22	8	C8	-0.2177169750965649
0	22	8	C9	0.9692169435297473
0	22	8	C10	-0.3926424061665068
0	22	8	C11	0.9207437721023799
0	22	8	C12	-0.2799158982026791
0	22	8	C13	0.008816476577921173
0	22	8	C14	-0.24019008490993354
0	23	1	C2	-0.3247934528050794
0	23	1	C3	0.23302580660298544
0	23	1	C4	0.5730444322968913
0	23	1	C5	0.2844792955140989
0	23	1	C6	-0.4004925731909219
0	23	1	C7	0.3799870039809752
0	23	1	C8	-0.3637446085305072
0	23	1	C9	0.5233945727482687
0	23	1	C10	-0.1795192498274441
0	23	1	C11	0.7729845139587788
0	23	1	C12	-0.03598304824222309
0	23	1	C13	-0.49875705213510835
0	23	1	C14	0.2182033626617511
0	23	3	C2	-0.38064645448746687
0	23	3	C3	0.22927499933238127
0	23	3	C4	0.060096948316249454
0	23	3	C5	-0.32512969411705506
0	23	3	C6	-0.1427382266071266
0	23	3	C7	-0.465476687135934
0	23	3	C8	0.011951604484118139
0	23	3	C9	0.7529732512917806
0	23	3	C10	-0.2894476179204872
0	23	3	C11	-0.12928610217800118
0	23	3	C12	-0.494978435605108
0	23	3	C13	-0.3312442424713261
0	23	3	C14	-0.48831293393418346
0	23	5	C2	0.012545293588876572
0	23	5	C3	0.8084185962946802
0	23	5	C4	-0.1684515284541792
0	23	5	C5	0.80131398445068
0	23	5	C6	0.08219752610322384
0	23	5	C7	0.8864870480911158
0	23	5	C8	0.013688069318308349
0	23	5	C9	0.9003225483705921
0	23	5	C10	0.03102173626209348
0	23	5	C11	0.8889399265172155
0	23	5	C12	-0.03282315854079987
0	23	5	C13	0.9376781159168472
0	23	5	C14	-0.3388945825472175
0	23	6	C2	-0.4324272680938675
0	23	6	C3	0.32280545176667075
0	23	6	C4	0.6925959740610441
0	23	6	C5	0.3334202506274546
0	23	6	C6	0.666224276326679
0	23	6	C7	0.3493434676063607
0	23	6	C8	0.6639736317963492
0	23	6	C9	0.4698641499545575
0	23	6	C10	0.5164934045009075
0	23	6	C11	-0.38403870066551804
0	23	6	C12	0.08906415749921914
0	23	7	C2	-0.2740330088761768
0	23	7	C3	0.413023696959393
0	23	7	C4	0.5038458185170762
0	23	7	C5	-0.34921795036913633
0	23	7	C6	0.6802518398432098
0	23	7	C7	0.33266245281088935
0	23	7	C8	0.6663032388941814
0	23	7	C9	0.3281797495630623
0	23	7	C10	-0.4291376764486532
0	23	7	C11	0.2550696291179797
0	23	7	C12	-0.23386629779591667
0	23	7	C13	-0.15924250623317848
0	23	7	C14	0.5260850041831484
0	23	8	C2	-0.49344763945466086
0	23	8	C3	0.23368918434119812
0	23	8	C4	0.6241632848886085
0	23	8	C5	-0.4911191559227245
0	23	8	C6	0.8376903712751258
0	23	8	C7	-0.49939722716035007
0	23	8	C8	0.816545429844775
0	23	8	C9	-0.4483152290589202
0	23	8	C10	0.7692303912071612
0	23	8	C11	-0.49310577421931906
0	23	8	C12	0.8023465895856048
0	23	8	C13	-0.46197745032075244
0	23	8	C14	0.9304132279609894
0	24	1	C2	-0.4994194859881675
0	24	1	C3	-0.44662879304310266
0	24	1	C4	0.8509056787213034
0	24	1	C5	-0.4661853785723857
0	24	1	C6	-0.4998148842599551
0	24	1	C7	-0.4946598863885894
0	24	1	C8	-0.4852144722442872
0	24	1	C9	-0.4339345040198236
0	24	1	C10	-0.4909178801814314
0	24	1	C11	0.6661374835267901
0	24	1	C12	-0.40249988783257673
0	24	1	C13	0.9313993988608589
0	24	1	C14	-0.4359490000543995
0	24	3	C2	-0.29564591176027427
0	24	3	C3	-0.429431592920241
0	24	3	C4	-0.3275534281935142
0	24	3	C5	0.9692875391774018
0	24	3	C6	-0.4219740143067754
0	24	3	C7	-0.472511423087274
0	24	3	C8	-0.49476779191030035
0	24	3	C9	0.7059642964692072
0	24	3	C10	3.647774090409506e-5
0	24	3	C11	0.549104047876237
0	24	3	C12	-0.21438792520461064
0	24	3	C13	-0.1458714345245048
0	24	3	C14	-0.12260702978388371
0	24	5	C2	-0.008784621295072848
0	24	5	C3	0.8991041329216483
0	24	5	C4	-0.03936464715107013
0	24	5	C5	0.9777487938560101
0	24	5	C6	-0.17494677408438009
0	24	5	C7	-0.2904035076654527
0	24	5	C8	0.12867310409380572
0	24	5	C9	-0.2350039927139873
0	24	5	C10	0.13006529312606963
0	24	5	C11	-0.26259807649211964
0	24	5	C12	-0.004168353541657344
0	24	5	C13	-0.46931177205663377
0	24	5	C14	0.041678428326378913
0	24	6	C2	-0.43832058283019415
0	24	6	C3	-0.3259581425912146
0	24	6	C4	-0.4595537224248282
0	24	6	C5	-0.08469178823470958
0	24	6	C6	-0.26400809205266146
0	24	6	C7	-0.12501367285159998
0	24	6	C8	-0.49976830946177286
0	24	6	C9	0.43313054186946576
0	24	6	C10	-0.49588260838088777
0	24	6	C11	0.09866278105500503
0	24	6	C12	-0.452990271492092
0	24	7	C2	-0.22064078463999437
0	24	7	C3	-0.4730744663551905
0	24	7	C4	-0.0006125729634685606
0	24	7	C5	0.9664934656979387
0	24	7	C6	-0.14459828491178994
0	24	7	C7	0.879313985147897
0	24	7	C8	-0.18220511584164611
0	24	7	C9	0.9729704130845775
0	24	7	C10	-0.12887440711216747
0	24	7	C11	0.8942900833101648
0	24	7	C12	-0.47860523818513717
0	24	7	C13	0.900977370637525
0	24	7	C14	0.15903870367158546
0	24	8	C2	-0.34325725529534823
0	24	8	C3	0.2497395101758102
0	24	8	C4	-0.45975668879032033
0	24	8	C5	0.46532907435123505
0	24	8	C6	-0.440910610131086
0	24	8	C7	-0.42342050731560876
0	24	8	C8	-0.054186568578858285
0	24	8	C9	-0.2844041203425634
0	24	8	C10	0.12892850861498006
0	24	8	C11	-0.24944148003033295
0	24	8	C12	0.15995243680668447
0	24	8	C13	-0.30507451176935985
0	24	8	C14	0.10775537379932676
0	25	1	C2	-0.02019275018133332
0	25	1	C3	-0.08765904512615003
0	25	1	C4	0.0351592304540046
0	25	1	C5	-0.007511258599129711
0	25	1	C6	-0.16444902429259972
0	25	1	C7	-0.18277623532452913
0	25	1	C8	-0.34741376463430607
0	25	1	C9	-0.12856092650036782
0	25	1	C10	0.9263166130899523
0	25	1	C11	-0.11840771379265136
0	25	1	C12	0.8774055147173088
0	25	1	C13	-0.11152981770297177
0	25	1	C14	-0.4951652813636391
0	25	3	C2	0.1938657973755994
0	25	3	C3	0.5084050816233963
0	25	3	C4	-0.1394790624709723
0	25	3	C5	0.6139873278264802
0	25	3	C6	0.12023348118520083
0	25	3	C7	0.3129560130479887
0	25	3	C8	0.11324093846132421
0	25	3	C9	-0.24588930948534887
0	25	3	C10	-0.029585199829877507
0	25	3	C11	0.6737769168266676
0	25	3	C12	0.02884774657050937
0	25	3	C13	-0.45745349844888017
0	25	3	C14	0.025643530002659065
0	25	5	C2	0.7105901002207489
0	25	5	C3	0.08119188867003946
0	25	5	C4	0.7368954825286507
0	25	5	C5	0.03109655054482041
0	25	5	C6	0.8350747467797996
0	25	5	C7	0.04234864576757735
0	25	5	C8	0.9010235432244766
0	25	5	C9	0.2853983988087958
0	25	5	C10	0.6723727074269843
0	25	5	C11	0.5365609709619683
0	25	5	C12	0.581965637205307
0	25	5	C13	0.5381778818654932
0	25	5	C14	-0.4917822273675927
0	25	6	C2	-0.174317371647069
0	25	6	C3	-0.15363528968384954
0	25	6	C4	-0.00025796215956519486
0	25	6	C5	-0.49989537689792596
0	25	6	C6	0.1531780416030556
0	25	6	C7	-0.47798177097235606
0	25	6	C8	0.3305259335204406
0	25	6	C9	0.8038887673266601
0	25	6	C10	0.2566881360244566
0	25	6	C11	-0.40113118782565604
0	25	6	C12	0.7139781200198083
0	25	7	C2	-0.22299806042561815
0	25	7	C3	0.41938691376685266
0	25	7	C4	0.2468076579061257
0	25	7	C5	0.6776271447879325
0	25	7	C6	0.09095797563364738
0	25	7	C7	0.6626578934272178
0	25	7	C8	0.2676395290158444
0	25	7	C9	0.4009036447851231
0	25	7	C10	-0.3124285452859934
0	25	7	C11	0.6635223841932076
0	25	7	C12	-0.14117300282098444
0	25	7	C13	0.8179930444011201
0	25	7	C14	0.023202673177015853
0	25	8	C2	-0.3834655362994104
0	25	8	C3	0.15764953638279366
0	25	8	C4	0.8676695991585586
0	25	8	C5	0.10039666614024001
0	25	8	C6	0.8562970506409202
0	25	8	C7	-0.009962389908597213
0	25	8	C8	0.9138193841968658
0	25	8	C9	0.011862520423089995
0	25	8	C10	0.8771823918779771
0	25	8	C11	0.3225533551587023
0	25	8	C12	0.6387441687894491
0	25	8	C13	0.42447805454426724
0	25	8	C14	0.3944276042694077
0	26	1	C2	0.44764375625859687
0	26	1	C3	-0.3556296466736429
0	26	1	C4	0.4254942926433284
0	26	1	C5	-0.3001090215213469
0	26	1	C6	0.487989328941819
0	26	1	C7	-0.4102411805463546
0	26	1	C8	0.02019012019054156
0	26	1	C9	0.9423252073247914
0	26	1	C10	-0.04243223769829946
0	26	1	C11	0.7519285721095008
0	26	1	C12	-0.10195648979131439
0	26	1	C13	0.8755836445067477
0	26	1	C14	-0.3042555554084074
0	26	3	C2	-0.15859672974666772
0	26	3	C3	-0.3640992203765103
0	26	3	C4	0.3066064011831027
0	26	3	C5	-0.36300506791461795
0	26	3	C6	0.3137130630855639
0	26	3	C7	-0.3226129857509051
0	26	3	C8	0.10334636336349157
0	26	3	C9	0.6052150013239239
0	26	3	C10	-0.4901672833846786
0	26	3	C11	0.7038157110889549
0	26	3	C12	-0.22563496707938163
0	26	3	C13	0.5110938439031791
0	26	3	C14	0.17525054197863732
0	26	5	C2	0.041084070849696674
0	26	5	C3	-0.1709511251779982
0	26	5	C4	0.034316884933102365
0	26	5	C5	0.567962300314226
0	26	5	C6	0.2826349586472443
0	26	5	C7	0.7643063072020257
0	26	5	C8	-0.1872812323862052
0	26	5	C9	0.15167999587894432
0	26	5	C10	0.5116839509982476
0	26	5	C11	-0.11426960149569543
0	26	5	C12	0.3939679358114112
0	26	5	C13	0.12311658721594276
0	26	5	C14	0.4481196174661548
0	26	6	C2	0.1672160269952665
0	26	6	C3	-0.38987097758831596
0	26	6	C4	-0.4607531512092735
0	26	6	C5	0.44541906284959976
0	26	6	C6	0.6101870233771978
0	26	6	C7	0.6695172940169396
0	26	6	C8	0.2798737753024223
0	26	6	C9	-0.4406137834427192
0	26	6	C10	0.7718818997224965
0	26	6	C11	0.21357268844542188
0	26	6	C12	-0.4921832326814757
0	26	7	C2	0.7125382270015734
0	26	7	C3	-0.33924195980180516
0	26	7	C4	0.25982178384534216
0	26	7	C5	-0.32942160118814456
0	26	7	C6	0.23867262126151678
0	26	7	C7	0.14666753956401235
0	26	7	C8	0.5008403149140692
0	26	7	C9	-0.44077525447081817
0	26	7	C10	0.6514379935901382
0	26	7	C11	-0.4800533545421289
0	26	7	C12	0.5267730007824616
0	26	7	C13	0.28178418706548847
0	26	7	C14	-0.4112177956934927
0	26	8	C2	0.24905958650240856
0	26	8	C3	-0.3482265982013023
0	26	8	C4	0.15670033898234847
0	26	8	C5	-0.27623438067849354
0	26	8	C6	-0.15487277861777
0	26	8	C7	0.06909131457264195
0	26	8	C8	-0.36661341437451916
0	26	8	C9	0.48802342737141857
0	26	8	C10	-0.17776801791043118
0	26	8	C11	0.46168069486646623
0	26	8	C12	-0.42933456207800424
0	26	8	C13	0.3988157136317516
0	26	8	C14	-0.42700708855177855
0	27	1	C2	-0.32469625610041036
0	27	1	C3	0.036498315472051956
0	27	1	C4	0.5228962960372723
0	27	1	C5	-0.035224631619178104
0	27	1	C6	0.5925419311384605
0	27	1	C7	0.1527833500926863
0	27	1	C8	0.6645435663062385
0	27	1	C9	0.1606756472883204
0	27	1	C10	0.7043790462263773
0	27	1	C11	-0.012542663830591771
0	27	1	C12	0.766224996248227
0	27	1	C13	0.13520492333779244
0	27	1	C14	0.5566024232490356
0	27	3	C2	-0.4803899897562895
0	27	3	C3	-0.4042000876074243
0	27	3	C4	0.5322215748997734
0	27	3	C5	-0.32361445784007314
0	27	3	C6	0.6000406409184127
0	27	3	C7	0.5919302054505173
0	27	3	C8	0.4854586409585
0	27	3	C9	0.7015477664743586
0	27	3	C10	0.43986362720134053
0	27	3	C11	0.6656941845414528
0	27	3	C12	0.2447082548656807
0	27	3	C13	0.7520272774472596
0	27	3	C14	-0.2381694032761622
0	27	5	C2	0.5587571753218654
0	27	5	C3	-0.03568867164096523
0	27	5	C4	0.7959137422913647
0	27	5	C5	0.06447821669646092
0	27	5	C6	0.8172464356318923
0	27	5	C7	-0.01223273294509386
0	27	5	C8	0.9117722195276012
0	27	5	C9	-0.35021127189857965
0	27	5	C10	0.9894835091786249
0	27	5	C11	-0.2627519239363708
0	27	5	C12	0.9622240794293415
0	27	5	C13	-0.22253517363698994
0	27	5	C14	0.9742637998473982
0	27	6	C2	-0.4690137152490697
0	27	6	C3	-0.11741238762178396
0	27	6	C4	-0.3070265038387206
0	27	6	C5	-0.17765776072633632
0	27	6	C6	-0.4775923323357821
0	27	6	C7	0.23615491809318723
0	27	6	C8	0.7344646109804478
0	27	6	C9	0.2545433081895031
0	27	6	C10	0.7056918770480505
0	27	6	C11	0.2942908451802586
0	27	6	C12	-0.3362418490394947
0	27	7	C2	-0.2254720849331906
0	27	7	C3	0.8499710626149275
0	27	7	C4	-0.4813133181389608
0	27	7	C5	0.7687532706008504
0	27	7	C6	-0.49500391391084897
0	27	7	C7	0.6644813121769106
0	27	7	C8	0.18934962097471741
0	27	7	C9	0.8224734782611365
0	27	7	C10	-0.19930746516690828
0	27	7	C11	0.7382910061995434
0	27	7	C12	0.147388070333621
0	27	7	C13	0.8748001441310258
0	27	7	C14	-0.47150697303560335
0	27	8	C2	0.1332140388734856
0	27	8	C3	0.7474232144288846
0	27	8	C4	-0.2618183915644451
0	27	8	C5	0.8902471791961384
0	27	8	C6	-0.17858362899239782
0	27	8	C7	0.7224713606511006
0	27	8	C8	-0.2644900006422629
0	27	8	C9	-0.34023402954269477
0	27	8	C10	-0.2905113989010707
0	27	8	C11	-0.13073072909795613
0	27	8	C12	-0.3095800490104792
0	27	8	C13	-0.29489197411933377
0	27	8	C14	0.35248725905432554
0	28	1	C2	-0.04203867403209982
0	28	1	C3	0.08991114949781032
0	28	1	C4	0.14911930456188027
0	28	1	C5	0.11658518603747847
0	28	1	C6	0.044479046558917656
0	28	1	C7	0.030647253170960065
0	28	1	C8	0.0405969538064932
0	28	1	C9	0.026444323845911888
0	28	1	C10	0.13090053389308554
0	28	1	C11	0.3925783517726592
0	28	1	C12	0.19615306525130505
0	28	1	C13	0.4107552603787935
0	28	1	C14	-0.49009000089018234
0	28	3	C2	-0.25119821845995627
0	28	3	C3	-0.4883433230750619
0	28	3	C4	0.43194217255947076
0	28	3	C5	-0.35405134582607595
0	28	3	C6	0.32252403791895234
0	28	3	C7	0.6277444093952411
0	28	3	C8	0.4418807543853893
0	28	3	C9	0.4680498197970442
0	28	3	C10	0.6379368242034635
0	28	3	C11	0.4579232642328732
0	28	3	C12	0.5188358000936049
0	28	3	C13	0.499363709910317
0	28	3	C14	0.6301373539857442
0	28	5	C2	0.8844684832391119
0	28	5	C3	-0.31187980920581276
0	28	5	C4	0.6429646516886312
0	28	5	C5	-0.16801939502624874
0	28	5	C6	0.5609834720566123
0	28	5	C7	-0.05219943783542824
0	28	5	C8	0.46396970699196705
0	28	5	C9	0.28278210767091183
0	28	5	C10	-0.32619573748975267
0	28	5	C11	0.7708807860740714
0	28	5	C12	-0.49904160183267166
0	28	5	C13	0.8382076865239103
0	28	5	C14	-0.4996961725858437
0	28	6	C2	-0.3043171475577291
0	28	6	C3	0.897594927909142
0	28	6	C4	-0.4969176766914025
0	28	6	C5	0.8336484392861072
0	28	6	C6	0.11125512195689236
0	28	6	C7	0.7736968402311195
0	28	6	C8	0.20366950194507272
0	28	6	C9	0.17866539821289185
0	28	6	C10	-0.15989441716707775
0	28	6	C11	0.16127735938873355
0	28	6	C12	0.14957446880697378
0	28	7	C2	-0.42988189478299627
0	28	7	C3	0.6319991163589598
0	28	7	C4	-0.4998413113278097
0	28	7	C5	0.33021767713351924
0	28	7	C6	0.8050928220605771
0	28	7	C7	0.19696401605034874
0	28	7	C8	0.8595505991988586
0	28	7	C9	-0.28949236988640303
0	28	7	C10	0.9975220184623432
0	28	7	C11	-0.20475627330603674
0	28	7	C12	0.9495839290855044
0	28	7	C13	-0.01039630443911782
0	28	7	C14	0.8471696748280695
0	28	8	C2	0.21018574869519913
0	28	8	C3	0.30829793425442187
0	28	8	C4	0.30944378699983743
0	28	8	C5	0.6207249943253539
0	28	8	C6	-0.4909921420764491
0	28	8	C7	0.8899524529861167
0	28	8	C8	-0.31313423038517546
0	28	8	C9	0.7936809642041027
0	28	8	C10	0.24109492594950077
0	28	8	C11	0.8179318810976695
0	28	8	C12	0.348381756489727
0	28	8	C13	-0.49896920820891455
0	28	8	C14	0.16419872565504368
0	29	1	C2	0.6688258442926591
0	29	1	C3	-0.4952736080172857
0	29	1	C4	0.6684629167144276
0	29	1	C5	-0.4867218243357116
0	29	1	C6	0.7767168823174455
0	29	1	C7	-0.4988097144949629
0	29	1	C8	0.7823244909511451
0	29	1	C9	-0.07981916143847406
0	29	1	C10	0.6871243930892139
0	29	1	C11	0.029357449814613856
0	29	1	C12	0.7686900729265203
0	29	1	C13	-0.02886977189741402
0	29	1	C14	0.9480839485227577
0	29	3	C2	0.6965673743684535
0	29	3	C3	-0.29183876733560954
0	29	3	C4	0.10655842800931403
0	29	3	C5	0.06904068187781609
0	29	3	C6	-0.19623760050382327
0	29	3	C7	0.310789605138474
0	29	3	C8	0.3214072303413136
0	29	3	C9	0.6796247332100191
0	29	3	C10	0.43788419887549357
0	29	3	C11	0.5990479704805707
0	29	3	C12	0.2820644232659333
0	29	3	C13	0.5559755405350706
0	29	3	C14	0.14238880274049381
0	29	5	C2	-0.2427644151550511
0	29	5	C3	0.4217134197578414
0	29	5	C4	0.4415841227826376
0	29	5	C5	0.5681513120828707
0	29	5	C6	0.5345458817552287
0	29	5	C7	0.5323213008669889
0	29	5	C8	-0.4614274133890477
0	29	5	C9	0.36639157390280785
0	29	5	C10	-0.3477058585304167
0	29	5	C11	0.8653153689168458
0	29	5	C12	-0.33597086966958756
0	29	5	C13	0.7887615163749941
0	29	5	C14	-0.35540262413507506
0	29	6	C2	-0.48275233363196013
0	29	6	C3	-0.35883746843200637
0	29	6	C4	0.8366311176321948
0	29	6	C5	0.25920181284229094
0	29	6	C6	0.7196561691118741
0	29	6	C7	-0.4761156293297286
0	29	6	C8	0.7478032314958121
0	29	6	C9	-0.4984293559585352
0	29	6	C10	0.7142540369892256
0	29	6	C11	0.30320599219815203
0	29	6	C12	0.7370414359850155
0	29	7	C2	-0.4041461095300198
0	29	7	C3	-0.3882296551252333
0	29	7	C4	0.3761152786219568
0	29	7	C5	0.4711693449156563
0	29	7	C6	-0.24012137158553648
0	29	7	C7	0.4046758082958335
0	29	7	C8	-0.2996944532953674
0	29	7	C9	0.3109981767987229
0	29	7	C10	0.6757986953413748
0	29	7	C11	0.07256260371803491
0	29	7	C12	0.3767762854450101
0	29	7	C13	-0.3561944937109924
0	29	7	C14	0.24188112645759108
0	29	8	C2	-0.3306444260967957
0	29	8	C3	-0.4879443664338798
0	29	8	C4	-0.2164594581302165
0	29	8	C5	0.9772527778409974
0	29	8	C6	-0.18583972499283075
0	29	8	C7	0.9527494573832997
0	29	8	C8	-0.4357016478908933
0	29	8	C9	0.9212330006985692
0	29	8	C10	-0.4643862123377783
0	29	8	C11	0.7945875346523297
0	29	8	C12	0.17529310955908128
